-0.054153,0.0747157,0.502396,0.435115,-0.0557564,-0.250239
0.19719,0.647294,-0.375053,0.281074,-0.49264,0.308554

-0.0529793,0.0779018,0.503869,0.437528,-0.0565706,-0.251116
0.201199,0.651798,-0.375756,0.281045,-0.494948,0.309006

-0.0518391,0.0810355,0.505388,0.439942,-0.0573225,-0.252013
0.205172,0.656244,-0.376421,0.281003,-0.497201,0.309398

-0.0507305,0.0841194,0.506951,0.442358,-0.0580142,-0.252929
0.209109,0.660633,-0.377051,0.280947,-0.4994,0.309733

-0.0496517,0.0871557,0.508555,0.444773,-0.0586481,-0.253862
0.213011,0.664965,-0.377647,0.280879,-0.501548,0.310012

-0.0486011,0.0901467,0.510198,0.447188,-0.0592261,-0.254811
0.216876,0.669242,-0.37821,0.280801,-0.503645,0.310236

-0.047577,0.0930945,0.511878,0.4496,-0.0597504,-0.255775
0.220704,0.673465,-0.37874,0.280712,-0.505692,0.310406

-0.0465778,0.0960012,0.513591,0.452011,-0.0602229,-0.256753
0.224494,0.677634,-0.379239,0.280615,-0.507691,0.310523

-0.0456021,0.0988689,0.515337,0.454418,-0.0606455,-0.257743
0.228248,0.681751,-0.379707,0.280509,-0.509643,0.310589

-0.0446483,0.101699,0.517112,0.456822,-0.06102,-0.258745
0.231963,0.685817,-0.380146,0.280396,-0.511548,0.310604

-0.043715,0.104494,0.518914,0.459221,-0.0613482,-0.259756
0.235641,0.689833,-0.380557,0.280276,-0.513409,0.310571

-0.0428009,0.107256,0.520742,0.461614,-0.0616319,-0.260777
0.239282,0.693799,-0.38094,0.28015,-0.515225,0.310489

-0.0419047,0.109986,0.522594,0.464003,-0.0618725,-0.261806
0.242884,0.697717,-0.381296,0.280019,-0.516999,0.310361

-0.0410251,0.112685,0.524468,0.466384,-0.0620718,-0.262842
0.246449,0.701587,-0.381626,0.279884,-0.51873,0.310187

-0.0401608,0.115355,0.526361,0.468759,-0.0622312,-0.263885
0.249975,0.70541,-0.381931,0.279744,-0.520421,0.309968

-0.0393108,0.117998,0.528273,0.471126,-0.0623522,-0.264933
0.253464,0.709187,-0.382212,0.2796,-0.522072,0.309705

-0.0384738,0.120616,0.530201,0.473485,-0.0624361,-0.265985
0.256915,0.712918,-0.382468,0.279454,-0.523684,0.309401

-0.0376488,0.123208,0.532144,0.475836,-0.0624844,-0.267041
0.260328,0.716606,-0.382701,0.279305,-0.525258,0.309054

-0.0368348,0.125778,0.534101,0.478177,-0.0624984,-0.268099
0.263704,0.72025,-0.382912,0.279154,-0.526794,0.308668

-0.0360308,0.128325,0.536069,0.480508,-0.0624792,-0.26916
0.267043,0.723851,-0.3831,0.279001,-0.528295,0.308242

-0.0352357,0.130851,0.538048,0.48283,-0.0624282,-0.270221
0.270344,0.72741,-0.383267,0.278847,-0.52976,0.307777

-0.0344487,0.133358,0.540035,0.48514,-0.0623464,-0.271283
0.273608,0.730927,-0.383413,0.278692,-0.53119,0.307275

-0.0336689,0.135845,0.54203,0.48744,-0.062235,-0.272345
0.276835,0.734404,-0.383539,0.278536,-0.532586,0.306737

-0.0328953,0.138315,0.544032,0.489728,-0.0620951,-0.273406
0.280026,0.737842,-0.383645,0.27838,-0.53395,0.306164

-0.0321273,0.140768,0.546038,0.492003,-0.0619277,-0.274465
0.28318,0.74124,-0.383732,0.278223,-0.535281,0.305556

-0.0313639,0.143206,0.548049,0.494267,-0.0617337,-0.275521
0.286298,0.744599,-0.383799,0.278067,-0.536581,0.304914

-0.0306044,0.145628,0.550061,0.496517,-0.0615142,-0.276575
0.289381,0.747921,-0.383848,0.27791,-0.53785,0.30424

-0.0298482,0.148036,0.552076,0.498754,-0.0612701,-0.277625
0.292427,0.751206,-0.383879,0.277755,-0.539089,0.303534

-0.0290944,0.15043,0.55409,0.500977,-0.0610023,-0.278671
0.295439,0.754454,-0.383893,0.277599,-0.540299,0.302797

-0.0283424,0.152812,0.556104,0.503186,-0.0607116,-0.279712
0.298416,0.757667,-0.383889,0.277445,-0.54148,0.30203

-0.0275916,0.155182,0.558117,0.505381,-0.0603988,-0.280747
0.301358,0.760844,-0.383868,0.277291,-0.542633,0.301235

-0.0268413,0.15754,0.560126,0.50756,-0.0600648,-0.281777
0.304266,0.763986,-0.38383,0.277139,-0.543758,0.300411

-0.0260909,0.159888,0.562132,0.509724,-0.0597102,-0.2828
0.307141,0.767095,-0.383776,0.276987,-0.544857,0.299559

-0.0253399,0.162226,0.564133,0.511873,-0.0593359,-0.283817
0.309981,0.77017,-0.383706,0.276837,-0.545929,0.298682

-0.0245876,0.164554,0.566128,0.514005,-0.0589425,-0.284826
0.312789,0.773213,-0.383621,0.276687,-0.546976,0.297778

-0.0238337,0.166873,0.568117,0.516121,-0.0585308,-0.285827
0.315564,0.776223,-0.38352,0.276539,-0.547998,0.29685

-0.0230774,0.169183,0.570099,0.51822,-0.0581013,-0.286819
0.318306,0.779201,-0.383404,0.276392,-0.548996,0.295898

-0.0223185,0.171485,0.572073,0.520302,-0.0576547,-0.287803
0.321017,0.782149,-0.383274,0.276246,-0.549969,0.294922

-0.0215563,0.173779,0.574037,0.522367,-0.0571917,-0.288777
0.323696,0.785065,-0.383128,0.276101,-0.550919,0.293924

-0.0207904,0.176066,0.575993,0.524414,-0.0567127,-0.289742
0.326344,0.787952,-0.382969,0.275957,-0.551847,0.292904

-0.0200205,0.178347,0.577937,0.526442,-0.0562184,-0.290697
0.328961,0.790809,-0.382795,0.275815,-0.552751,0.291863

-0.019246,0.18062,0.579871,0.528453,-0.0557093,-0.291641
0.331548,0.793638,-0.382608,0.275673,-0.553634,0.290802

-0.0184666,0.182887,0.581793,0.530444,-0.0551859,-0.292574
0.334105,0.796437,-0.382406,0.275532,-0.554496,0.289721

-0.0176819,0.185148,0.583702,0.532417,-0.0546488,-0.293495
0.336632,0.799209,-0.382192,0.275392,-0.555336,0.288621

-0.0168915,0.187404,0.585598,0.53437,-0.0540984,-0.294406
0.33913,0.801953,-0.381964,0.275253,-0.556156,0.287504

-0.0160951,0.189654,0.58748,0.536303,-0.0535352,-0.295303
0.3416,0.804671,-0.381723,0.275115,-0.556956,0.286369

-0.0152923,0.191898,0.589347,0.538216,-0.0529597,-0.296189
0.344042,0.807361,-0.381469,0.274977,-0.557736,0.285217

-0.0144828,0.194138,0.5912,0.540109,-0.0523723,-0.297062
0.346456,0.810026,-0.381203,0.274839,-0.558496,0.284049

-0.0136663,0.196373,0.593037,0.541982,-0.0517733,-0.297922
0.348842,0.812665,-0.380924,0.274702,-0.559238,0.282866

-0.0128426,0.198603,0.594858,0.543834,-0.0511633,-0.298768
0.351202,0.815279,-0.380632,0.274565,-0.559961,0.281668

-0.0120112,0.200828,0.596662,0.545664,-0.0505426,-0.2996
0.353535,0.817868,-0.380329,0.274428,-0.560666,0.280456

-0.011172,0.203049,0.598448,0.547473,-0.0499117,-0.300419
0.355842,0.820432,-0.380013,0.274291,-0.561354,0.279231

-0.0103247,0.205266,0.600217,0.54926,-0.0492708,-0.301223
0.358123,0.822973,-0.379686,0.274154,-0.562023,0.277993

-0.00946895,0.207478,0.601968,0.551026,-0.0486203,-0.302013
0.36038,0.825491,-0.379347,0.274017,-0.562676,0.276743

-0.00860463,0.209686,0.603699,0.552769,-0.0479606,-0.302787
0.362611,0.827985,-0.378996,0.273879,-0.563312,0.275481

-0.00773147,0.21189,0.605411,0.554489,-0.047292,-0.303546
0.364819,0.830457,-0.378634,0.27374,-0.563932,0.274208

-0.00684925,0.21409,0.607104,0.556187,-0.0466149,-0.30429
0.367003,0.832907,-0.378261,0.2736,-0.564535,0.272926

-0.00595776,0.216286,0.608776,0.557861,-0.0459295,-0.305018
0.369163,0.835335,-0.377876,0.27346,-0.565123,0.271633

-0.00505681,0.218478,0.610427,0.559512,-0.0452361,-0.30573
0.3713,0.837742,-0.377481,0.273318,-0.565695,0.270331

-0.0041462,0.220666,0.612057,0.56114,-0.0445351,-0.306426
0.373415,0.840127,-0.377074,0.273174,-0.566252,0.269021

-0.00322574,0.22285,0.613665,0.562743,-0.0438268,-0.307105
0.375508,0.842492,-0.376657,0.27303,-0.566795,0.267703

-0.00229528,0.22503,0.615252,0.564323,-0.0431114,-0.307767
0.37758,0.844837,-0.376229,0.272883,-0.567322,0.266377

-0.00135463,0.227205,0.616816,0.565877,-0.0423892,-0.308413
0.37963,0.847162,-0.375791,0.272735,-0.567835,0.265045

-0.000403658,0.229377,0.618357,0.567408,-0.0416604,-0.309041
0.38166,0.849467,-0.375342,0.272584,-0.568334,0.263706

0.000557799,0.231544,0.619875,0.568913,-0.0409253,-0.309651
0.383669,0.851753,-0.374883,0.272431,-0.56882,0.262362

0.00152988,0.233707,0.621369,0.570393,-0.0401842,-0.310244
0.385659,0.854021,-0.374414,0.272275,-0.569291,0.261012

0.00251272,0.235866,0.622839,0.571848,-0.0394373,-0.310819
0.387629,0.85627,-0.373935,0.272117,-0.569749,0.259658

0.00350644,0.238021,0.624285,0.573277,-0.0386848,-0.311375
0.38958,0.858501,-0.373446,0.271956,-0.570195,0.258299

0.00451116,0.24017,0.625706,0.57468,-0.0379271,-0.311913
0.391513,0.860714,-0.372947,0.271792,-0.570627,0.256937

0.00552699,0.242315,0.627101,0.576057,-0.0371642,-0.312433
0.393428,0.86291,-0.372439,0.271625,-0.571047,0.255572

0.00655405,0.244456,0.628472,0.577407,-0.0363964,-0.312934
0.395325,0.865089,-0.371921,0.271454,-0.571454,0.254204

0.00759243,0.246591,0.629817,0.578731,-0.0356239,-0.313416
0.397205,0.867251,-0.371393,0.271279,-0.571849,0.252834

0.00864222,0.248722,0.631135,0.580028,-0.034847,-0.313878
0.399069,0.869396,-0.370857,0.271101,-0.572233,0.251462

0.00970352,0.250847,0.632427,0.581297,-0.0340658,-0.314322
0.400916,0.871525,-0.370311,0.270919,-0.572604,0.250089

0.0107764,0.252967,0.633692,0.58254,-0.0332806,-0.314745
0.402747,0.873639,-0.369756,0.270732,-0.572964,0.248716

0.0118609,0.255081,0.634931,0.583754,-0.0324915,-0.315149
0.404562,0.875737,-0.369193,0.270541,-0.573312,0.247343

0.0129572,0.25719,0.636142,0.584941,-0.0316988,-0.315533
0.406363,0.87782,-0.36862,0.270345,-0.57365,0.245969

0.0140652,0.259292,0.637325,0.5861,-0.0309025,-0.315897
0.408149,0.879888,-0.368039,0.270144,-0.573976,0.244597

0.0151852,0.261389,0.63848,0.58723,-0.030103,-0.31624
0.409921,0.881942,-0.367449,0.269939,-0.574292,0.243226

0.016317,0.26348,0.639607,0.588332,-0.0293004,-0.316563
0.411679,0.883981,-0.366851,0.269728,-0.574597,0.241856

0.0174607,0.265564,0.640705,0.589405,-0.0284948,-0.316866
0.413424,0.886006,-0.366245,0.269512,-0.574891,0.240489

0.0186165,0.267641,0.641775,0.590449,-0.0276864,-0.317147
0.415156,0.888018,-0.36563,0.26929,-0.575176,0.239124

0.0197843,0.269712,0.642815,0.591463,-0.0268755,-0.317408
0.416876,0.890016,-0.365008,0.269063,-0.57545,0.237762

0.0209642,0.271776,0.643826,0.592449,-0.0260621,-0.317647
0.418583,0.892001,-0.364377,0.268829,-0.575714,0.236404

0.0221561,0.273832,0.644807,0.593404,-0.0252465,-0.317866
0.420279,0.893973,-0.363739,0.268589,-0.575969,0.235049

0.0233602,0.275881,0.645759,0.59433,-0.0244288,-0.318062
0.421964,0.895932,-0.363093,0.268343,-0.576214,0.233699

0.0245764,0.277922,0.64668,0.595226,-0.0236092,-0.318237
0.423637,0.897879,-0.36244,0.268091,-0.576449,0.232354

0.0258048,0.279955,0.647571,0.596091,-0.0227878,-0.318391
0.425301,0.899814,-0.361779,0.267832,-0.576676,0.231013

0.0270453,0.28198,0.648431,0.596926,-0.0219648,-0.318522
0.426954,0.901737,-0.361111,0.267566,-0.576893,0.229679

0.028298,0.283996,0.649261,0.59773,-0.0211403,-0.318632
0.428598,0.903649,-0.360436,0.267293,-0.577101,0.22835

0.0295629,0.286004,0.650059,0.598503,-0.0203146,-0.318719
0.430232,0.905549,-0.359754,0.267012,-0.577301,0.227028

0.0308399,0.288002,0.650826,0.599244,-0.0194876,-0.318784
0.431858,0.907438,-0.359065,0.266725,-0.577492,0.225713

0.0321291,0.289992,0.651561,0.599955,-0.0186597,-0.318827
0.433475,0.909316,-0.358369,0.266429,-0.577674,0.224404

0.0334304,0.291972,0.652264,0.600634,-0.0178309,-0.318847
0.435084,0.911183,-0.357667,0.266126,-0.577848,0.223104

0.0347438,0.293942,0.652936,0.601281,-0.0170014,-0.318844
0.436686,0.91304,-0.356959,0.265815,-0.578013,0.221811

0.0360694,0.295902,0.653575,0.601896,-0.0161714,-0.318819
0.43828,0.914887,-0.356244,0.265496,-0.578171,0.220527

0.037407,0.297851,0.654181,0.602479,-0.0153409,-0.31877
0.439868,0.916724,-0.355523,0.265169,-0.57832,0.219251

0.0387567,0.29979,0.654755,0.60303,-0.0145102,-0.318699
0.441449,0.918552,-0.354796,0.264834,-0.578462,0.217985

0.0401183,0.301719,0.655296,0.603548,-0.0136793,-0.318604
0.443024,0.92037,-0.354063,0.26449,-0.578596,0.216728

0.041492,0.303635,0.655804,0.604033,-0.0128484,-0.318486
0.444593,0.922178,-0.353325,0.264137,-0.578722,0.21548

0.0428776,0.305541,0.656279,0.604486,-0.0120176,-0.318345
0.446157,0.923977,-0.352581,0.263775,-0.578841,0.214244

0.044275,0.307434,0.65672,0.604905,-0.0111872,-0.31818
0.447716,0.925768,-0.351832,0.263405,-0.578953,0.213017

0.0456843,0.309316,0.657128,0.605291,-0.0103571,-0.317992
0.449271,0.92755,-0.351078,0.263025,-0.579057,0.211802

0.0471054,0.311185,0.657501,0.605643,-0.00952761,-0.317779
0.450821,0.929323,-0.350318,0.262636,-0.579154,0.210598

0.0485382,0.313041,0.657841,0.605962,-0.00869879,-0.317543
0.452367,0.931089,-0.349554,0.262237,-0.579245,0.209405

0.0499827,0.314885,0.658146,0.606247,-0.0078708,-0.317283
0.45391,0.932846,-0.348785,0.261829,-0.579328,0.208225

0.0514387,0.316715,0.658417,0.606498,-0.00704376,-0.316999
0.45545,0.934595,-0.348012,0.261411,-0.579405,0.207057

0.0529062,0.318531,0.658653,0.606715,-0.0062178,-0.316691
0.456987,0.936337,-0.347234,0.260984,-0.579475,0.205901

0.0543852,0.320334,0.658855,0.606898,-0.00539306,-0.316359
0.458521,0.938071,-0.346451,0.260546,-0.579538,0.204759

0.0558756,0.322122,0.659022,0.607046,-0.00456968,-0.316002
